"","duration","src_bytes","dst_bytes","dst_host_rerror_rate"
"59",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"60",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"61",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,-0.520499852671826
"62",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"63",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"64",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"65",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"66",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"67",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"68",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"69",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"70",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"71",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"72",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"73",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"74",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"75",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"76",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"77",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"78",-0.117900184184287,-0.0154634917750368,-0.0106545891217303,0.804671886535504
"79",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"80",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"81",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"82",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"83",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"84",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"85",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"86",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"87",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"88",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"89",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"90",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"91",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"92",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"93",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"94",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"95",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.440989548319386
"96",-0.117900184184287,-0.0113727059162508,-0.00874879916622712,-0.41448611353524
"97",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"98",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"99",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"100",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"101",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"102",-0.117900184184287,-0.0154728137900417,-0.0106965235288643,-0.520499852671826
"103",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"104",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"105",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"106",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,1.91781614746966
"107",-0.117900184184287,-0.0154728137900417,-0.0106965235288643,-0.520499852671826
"108",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"109",-0.117615801843476,-0.0154728889675821,-0.0106965235288643,-0.0699414613413338
"110",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"111",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"112",1.23035649360093,-0.0154728137900417,-0.0106965235288643,2.12984362574283
"113",-0.117900184184287,-0.0154715357718555,-0.0106965235288643,-0.520499852671826
"114",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.10334019095869
"115",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"116",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"117",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"118",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,1.41425088657088
"119",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"120",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"121",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"122",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,0.592644408262331
"123",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"124",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"125",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"126",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"127",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"128",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"129",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"130",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"131",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"132",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"133",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"134",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"135",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"136",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"137",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"138",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"139",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,1.9973264518221
"140",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"141",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"142",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"143",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"144",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"145",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"146",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"147",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"148",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"149",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"150",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"151",-0.117900184184287,-0.0154728137900417,-0.0106965235288643,0.698658147398918
"152",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"153",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"154",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"155",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"156",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"157",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"158",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"159",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"160",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"161",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,-0.520499852671826
"162",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"163",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"164",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,0.592644408262331
"165",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"166",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"167",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"168",-0.117900184184287,-0.0154477796691012,-0.0106965235288643,-0.520499852671826
"169",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"170",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"171",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"172",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"173",-0.117900184184287,-0.0113727059162508,-0.00874879916622712,-0.41448611353524
"174",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"175",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"176",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"177",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,-0.3349758091828
"178",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"179",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"180",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"181",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"182",-0.117331419502665,-0.0154724379023399,-0.0106899639567987,0.0360722777952525
"183",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"184",2.43443132459493,-0.0154728137900417,-0.0106965235288643,2.12984362574283
"185",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"186",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"187",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"188",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"189",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"190",-0.117615801843476,-0.0154728889675821,-0.0106965235288643,0.354113495205012
"191",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"192",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"193",2.36617956280028,-0.0154728137900417,-0.0106965235288643,2.12984362574283
"194",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"195",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.361479243966946
"196",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"197",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"198",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"199",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,-0.25546550483036
"200",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"201",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"202",-0.115625125457799,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"203",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,0.301106625636719
"204",-0.117900184184287,-0.0154715357718555,-0.0106965235288643,-0.520499852671826
"205",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"206",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"207",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"208",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"209",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"210",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"211",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"212",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"213",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"214",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"215",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"216",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"217",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"218",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,1.73229210398063
"219",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,0.274603190852572
"220",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"221",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"222",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"223",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"224",-0.117900184184287,-0.0154728137900417,-0.0106965235288643,-0.520499852671826
"225",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,1.9973264518221
"226",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"227",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"228",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"229",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"230",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,-0.520499852671826
"231",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"232",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"233",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"234",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"235",-0.117615801843476,-0.0153829766293094,-0.0101232637844124,-0.520499852671826
"236",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"237",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"238",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"239",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"240",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,-0.520499852671826
"241",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"242",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"243",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"244",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"245",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"246",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"247",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"248",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"249",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"250",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"251",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"252",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,0.301106625636719
"253",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"254",-0.117900184184287,-0.0154337966465939,-0.0106965235288643,-0.520499852671826
"255",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"256",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,1.78529897354893
"257",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"258",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.308472374398653
"259",-0.117900184184287,-0.0154707839964519,-0.0106965235288643,-0.520499852671826
"260",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"261",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"262",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"263",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"264",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"265",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"266",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"267",3.91407264383485,-0.0154728137900417,-0.0106965235288643,2.12984362574283
"268",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,1.49376119092332
"269",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"270",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"271",-0.117900184184287,-0.0154728137900417,-0.0106965235288643,-0.520499852671826
"272",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"273",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"274",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"275",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"276",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"277",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"278",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"279",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"280",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"281",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"282",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"283",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"284",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"285",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"286",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"287",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,-0.520499852671826
"288",-0.117900184184287,-0.0153953057459287,-0.0106965235288643,-0.520499852671826
"289",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"290",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"291",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"292",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"293",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"294",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"295",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"296",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"297",-0.117900184184287,-0.0154337966465939,-0.0106965235288643,-0.520499852671826
"298",-0.117900184184287,-0.0113727059162508,-0.00874879916622712,-0.41448611353524
"299",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"300",-0.117900184184287,-0.0154715357718555,-0.0106965235288643,-0.520499852671826
"301",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"302",-0.117900184184287,-0.0154573272167272,-0.0106965235288643,-0.520499852671826
"303",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"304",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"305",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"306",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"307",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"308",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"309",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"310",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"311",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"312",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"313",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"314",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"315",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"316",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"317",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"318",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,1.36124401700258
"319",-0.114771978435366,-0.0154728889675821,-0.0106965235288643,0.831175321319651
"320",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"321",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"322",-0.117900184184287,-0.0154707839964519,-0.0106965235288643,1.04320279959282
"323",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"324",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"325",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.228962070046213
"326",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"327",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"328",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"329",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"330",-0.117900184184287,-0.0154722875472592,-0.0106965235288643,-0.520499852671826
"331",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"332",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"333",-0.117900184184287,-0.0154715357718555,-0.0106965235288643,-0.520499852671826
"334",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,2.12984362574283
"335",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"336",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,1.46725775613917
"337",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"338",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"339",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"340",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
"341",-0.117900184184287,-0.0154728889675821,-0.0106965235288643,-0.520499852671826
